TI_label,TI_input,TI_input_percent,model,model_label,RMSE_U_mps,RMSE_TI,RMSE_TI_percent_points,NRMSE_U,NRMSE_TI,combined_score,U_model_rotor_mean,TI_model_rotor_mean,U_LES_rotor_mean,TI_LES_rotor_mean
6.4%,0.0642,6.419999999999999,BPA2014,BPA,0.07805677757213597,0.001124186013041969,0.11241860130419691,0.00827287057438887,0.017444402431234563,0.013775789688496284,9.504550159765982,0.06420000000000001,9.435271212121211,0.06444393939393939
6.4%,0.0642,6.419999999999999,NPA2016,NPA,0.07806765260984705,0.001124186013041969,0.11241860130419691,0.008274023168465561,0.017444402431234563,0.013776250726126961,9.504606436021751,0.06420000000000001,9.435271212121211,0.06444393939393939
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",0.07807064200134331,0.001124186013041969,0.11241860130419691,0.008274340000004269,0.017444402431234563,0.013776377458742444,9.504631144516214,0.06420000000000001,9.435271212121211,0.06444393939393939
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",0.07807058897385838,0.001124186013041969,0.11241860130419691,0.008274334379870652,0.017444402431234563,0.013776375210688998,9.504629731571761,0.06420000000000001,9.435271212121211,0.06444393939393939
